OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
Vihti;355641;6700134;Vihti;226;19610710;1961;7;10;3355000;6705000;15.6;22.1;4.3;0.0;24351;11.66;610.60;223.0
Vihti;355641;6700134;Vihti;226;19610711;1961;7;11;3355000;6705000;14.4;19.0;7.8;0.0;16166;12.68;620.00;223.0
Vihti;355641;6700134;Vihti;226;19610712;1961;7;12;3355000;6705000;14.6;18.8;10.0;0.0;13873;13.41;629.60;223.0
Vihti;355641;6700134;Vihti;226;19610713;1961;7;13;3355000;6705000;16.4;21.2;9.6;0.0;18407;14.04;641.00;223.0
Vihti;355641;6700134;Vihti;226;19610714;1961;7;14;3355000;6705000;16.4;23.3;7.4;2.0;23324;13.70;652.40;225.0
Vihti;355641;6700134;Vihti;226;19610715;1961;7;15;3355000;6705000;16.6;18.3;14.5;3.0;10065;17.00;664.00;228.0
Vihti;355641;6700134;Vihti;226;19610716;1961;7;16;3355000;6705000;15.6;18.5;12.5;3.0;9082;16.88;674.60;231.0
Vihti;355641;6700134;Vihti;226;19610717;1961;7;17;3355000;6705000;17.2;20.8;13.3;0.0;12625;17.18;686.80;231.0
Vihti;355641;6700134;Vihti;226;19610718;1961;7;18;3355000;6705000;17.9;24.0;9.0;0.0;21199;15.95;699.70;231.0
Vihti;355641;6700134;Vihti;226;19610719;1961;7;19;3355000;6705000;18.7;23.1;13.4;0.0;20827;14.69;713.40;231.0
Vihti;355641;6700134;Vihti;226;19610720;1961;7;20;3355000;6705000;16.2;23.7;5.5;0.0;22989;12.58;724.60;231.0
Vihti;355641;6700134;Vihti;226;19610721;1961;7;21;3355000;6705000;15.4;19.1;10.8;6.0;8041;16.08;735.00;237.0
Vihti;355641;6700134;Vihti;226;19610722;1961;7;22;3355000;6705000;16.3;20.0;12.7;0.0;14511;13.62;746.30;237.0
Vihti;355641;6700134;Vihti;226;19610723;1961;7;23;3355000;6705000;15.4;20.8;8.0;0.0;17497;13.62;756.70;237.0
Vihti;355641;6700134;Vihti;226;19610724;1961;7;24;3355000;6705000;14.2;18.8;7.9;0.0;14043;13.10;765.90;237.0
Vihti;355641;6700134;Vihti;226;19610725;1961;7;25;3355000;6705000;13.2;20.1;3.0;1.0;16988;12.80;774.10;238.0
Vihti;355641;6700134;Vihti;226;19610726;1961;7;26;3355000;6705000;12.7;17.3;3.9;17.0;13850;13.25;781.80;255.0
Vihti;355641;6700134;Vihti;226;19610727;1961;7;27;3355000;6705000;15.2;17.6;12.7;12.0;10918;15.33;792.00;267.0
Vihti;355641;6700134;Vihti;226;19610728;1961;7;28;3355000;6705000;13.0;15.6;11.6;16.0;14462;13.45;800.00;283.0
Vihti;355641;6700134;Vihti;226;19610729;1961;7;29;3355000;6705000;13.8;18.3;9.0;2.0;13573;13.67;808.80;285.0
Vihti;355641;6700134;Vihti;226;19610730;1961;7;30;3355000;6705000;17.0;21.3;12.3;0.0;15604;14.21;820.80;285.0
Vihti;355641;6700134;Vihti;226;19610731;1961;7;31;3355000;6705000;16.4;22.5;7.7;20.0;15677;14.25;832.20;305.0
Vihti;355641;6700134;Vihti;226;19610801;1961;8;1;3355000;6705000;20.0;25.9;15.4;3.0;18910;19.99;847.20;308.0
Vihti;355641;6700134;Vihti;226;19610802;1961;8;2;3355000;6705000;14.5;19.0;13.1;9.0;10753;15.04;856.70;317.0
Vihti;355641;6700134;Vihti;226;19610803;1961;8;3;3355000;6705000;15.7;19.3;13.0;5.0;15431;14.19;867.40;322.0
Vihti;355641;6700134;Vihti;226;19610804;1961;8;4;3355000;6705000;14.9;18.8;12.8;0.0;17605;12.60;877.30;322.0
Vihti;355641;6700134;Vihti;226;19610805;1961;8;5;3355000;6705000;13.0;16.3;8.9;1.0;9361;12.81;885.30;323.0
Vihti;355641;6700134;Vihti;226;19610806;1961;8;6;3355000;6705000;13.7;17.8;6.1;3.0;15494;13.29;894.00;326.0
Vihti;355641;6700134;Vihti;226;19610807;1961;8;7;3355000;6705000;16.4;21.1;13.5;0.0;16897;13.61;905.40;326.0
Vihti;355641;6700134;Vihti;226;19610808;1961;8;8;3355000;6705000;14.8;20.3;6.7;0.0;18277;11.55;915.20;326.0
Vihti;355641;6700134;Vihti;226;19610809;1961;8;9;3355000;6705000;14.2;21.5;5.0;0.0;19976;11.46;924.40;326.0
Vihti;355641;6700134;Vihti;226;19610810;1961;8;10;3355000;6705000;14.8;21.0;6.6;0.0;17141;11.92;934.20;326.0
Vihti;355641;6700134;Vihti;226;19610811;1961;8;11;3355000;6705000;14.7;21.6;6.0;0.0;16839;12.45;943.90;326.0
Vihti;355641;6700134;Vihti;226;19610812;1961;8;12;3355000;6705000;11.1;18.7;3.5;3.0;12690;12.41;950.00;329.0
Vihti;355641;6700134;Vihti;226;19610813;1961;8;13;3355000;6705000;11.8;17.6;5.8;0.0;13362;13.00;956.80;329.0
Vihti;355641;6700134;Vihti;226;19610814;1961;8;14;3355000;6705000;12.9;19.4;6.2;0.0;13800;12.09;964.70;329.0
Vihti;355641;6700134;Vihti;226;19610815;1961;8;15;3355000;6705000;12.8;17.3;8.5;0.0;11595;12.23;972.50;329.0
Vihti;355641;6700134;Vihti;226;19610816;1961;8;16;3355000;6705000;13.4;18.2;9.8;10.0;12116;13.12;980.90;339.0
Vihti;355641;6700134;Vihti;226;19610817;1961;8;17;3355000;6705000;13.3;17.3;10.2;1.0;14456;12.54;989.20;340.0
Vihti;355641;6700134;Vihti;226;19610818;1961;8;18;3355000;6705000;12.0;16.0;6.6;1.0;12303;12.36;996.20;341.0
Vihti;355641;6700134;Vihti;226;19610819;1961;8;19;3355000;6705000;11.3;13.1;9.9;27.0;6102;12.62;1002.50;368.0
Vihti;355641;6700134;Vihti;226;19610820;1961;8;20;3355000;6705000;11.0;12.1;10.2;12.0;5877;13.03;1008.50;380.0
Vihti;355641;6700134;Vihti;226;19610821;1961;8;21;3355000;6705000;12.1;13.7;10.6;0.0;5745;12.27;1015.60;380.0
Vihti;355641;6700134;Vihti;226;19610822;1961;8;22;3355000;6705000;14.3;19.2;10.9;5.0;13443;12.09;1024.90;385.0
Vihti;355641;6700134;Vihti;226;19610823;1961;8;23;3355000;6705000;12.2;15.1;10.5;0.0;8665;11.64;1032.10;385.0
Vihti;355641;6700134;Vihti;226;19610824;1961;8;24;3355000;6705000;10.6;15.2;3.5;0.0;10535;9.88;1037.70;385.0
Vihti;355641;6700134;Vihti;226;19610825;1961;8;25;3355000;6705000;10.5;15.7;4.2;4.0;9010;11.23;1043.20;389.0
Vihti;355641;6700134;Vihti;226;19610826;1961;8;26;3355000;6705000;9.6;16.8;2.8;0.0;11745;10.58;1047.80;389.0
Vihti;355641;6700134;Vihti;226;19610827;1961;8;27;3355000;6705000;11.2;18.9;3.2;0.0;13687;12.05;1054.00;389.0
Vihti;355641;6700134;Vihti;226;19610828;1961;8;28;3355000;6705000;13.5;17.2;11.0;0.0;7637;11.39;1062.50;389.0
Vihti;355641;6700134;Vihti;226;19610829;1961;8;29;3355000;6705000;13.6;18.4;10.3;0.0;15856;11.27;1071.10;389.0
Vihti;355641;6700134;Vihti;226;19610830;1961;8;30;3355000;6705000;10.5;17.4;3.6;0.0;11234;11.50;1076.60;389.0
Vihti;355641;6700134;Vihti;226;19610831;1961;8;31;3355000;6705000;14.6;23.4;5.5;0.0;15435;14.65;1086.20;389.0
Vihti;355641;6700134;Vihti;226;19610901;1961;9;1;3355000;6705000;13.6;20.9;4.4;0.0;14762;12.49;1094.80;389.0
Vihti;355641;6700134;Vihti;226;19610902;1961;9;2;3355000;6705000;12.8;17.8;4.7;0.0;16278;9.64;1102.60;389.0
Vihti;355641;6700134;Vihti;226;19610903;1961;9;3;3355000;6705000;9.3;13.4;3.5;4.0;7858;9.87;1106.90;393.0
Vihti;355641;6700134;Vihti;226;19610904;1961;9;4;3355000;6705000;7.3;12.8;0.2;0.0;14382;7.89;1109.20;393.0
Vihti;355641;6700134;Vihti;226;19610905;1961;9;5;3355000;6705000;5.9;12.2;-2.1;0.0;13539;6.68;1110.10;393.0
Vihti;355641;6700134;Vihti;226;19610906;1961;9;6;3355000;6705000;6.0;12.2;-3.2;0.0;10159;7.34;1111.10;393.0
Vihti;355641;6700134;Vihti;226;19610907;1961;9;7;3355000;6705000;9.3;10.8;7.2;1.0;4233;10.16;1115.40;394.0
Vihti;355641;6700134;Vihti;226;19610908;1961;9;8;3355000;6705000;10.3;12.3;9.2;0.0;4710;11.08;1120.70;394.0
Vihti;355641;6700134;Vihti;226;19610909;1961;9;9;3355000;6705000;7.5;12.7;3.3;0.0;11930;7.37;1123.20;394.0
Vihti;355641;6700134;Vihti;226;19610910;1961;9;10;3355000;6705000;8.2;12.7;0.1;1.0;10856;7.91;1126.40;395.0
Vihti;355641;6700134;Vihti;226;19610911;1961;9;11;3355000;6705000;8.0;12.9;2.0;7.0;9657;8.75;1129.40;402.0
Vihti;355641;6700134;Vihti;226;19610912;1961;9;12;3355000;6705000;12.0;14.0;8.3;6.0;3931;13.58;1136.40;408.0
Vihti;355641;6700134;Vihti;226;19610913;1961;9;13;3355000;6705000;10.9;13.4;8.9;0.0;6422;11.25;1142.30;408.0
Vihti;355641;6700134;Vihti;226;19610914;1961;9;14;3355000;6705000;9.6;12.5;7.1;0.0;5696;10.02;1146.90;408.0
Vihti;355641;6700134;Vihti;226;19610915;1961;9;15;3355000;6705000;12.2;14.3;9.4;1.0;4280;12.69;1154.10;409.0
Vihti;355641;6700134;Vihti;226;19610916;1961;9;16;3355000;6705000;12.2;14.7;9.9;0.0;4697;12.22;1161.30;409.0
Vihti;355641;6700134;Vihti;226;19610917;1961;9;17;3355000;6705000;13.2;18.5;6.2;0.0;4508;13.89;1169.50;409.0
Vihti;355641;6700134;Vihti;226;19610918;1961;9;18;3355000;6705000;14.4;16.2;12.4;0.0;10553;9.65;1178.90;409.0
Vihti;355641;6700134;Vihti;226;19610919;1961;9;19;3355000;6705000;11.9;14.9;9.0;0.0;7647;9.15;1185.80;409.0
Vihti;355641;6700134;Vihti;226;19610920;1961;9;20;3355000;6705000;6.9;14.1;-0.6;0.0;12149;7.58;1187.70;409.0
Vihti;355641;6700134;Vihti;226;19610921;1961;9;21;3355000;6705000;4.8;13.6;-2.1;0.0;12221;7.86;1187.70;409.0
Vihti;355641;6700134;Vihti;226;19610922;1961;9;22;3355000;6705000;5.5;14.9;-2.2;0.0;8543;9.11;1188.20;409.0
Vihti;355641;6700134;Vihti;226;19610923;1961;9;23;3355000;6705000;8.6;16.4;4.0;0.0;9477;10.66;1191.80;409.0
Vihti;355641;6700134;Vihti;226;19610924;1961;9;24;3355000;6705000;7.1;14.0;0.9;0.0;4478;9.86;1193.90;409.0
Vihti;355641;6700134;Vihti;226;19610925;1961;9;25;3355000;6705000;7.6;14.2;1.5;0.0;8486;10.01;1196.50;409.0
Vihti;355641;6700134;Vihti;226;19610926;1961;9;26;3355000;6705000;7.6;14.0;0.3;0.0;7229;9.52;1199.10;409.0
Vihti;355641;6700134;Vihti;226;19610927;1961;9;27;3355000;6705000;8.0;13.5;3.7;0.0;9059;8.86;1202.10;409.0
Vihti;355641;6700134;Vihti;226;19610928;1961;9;28;3355000;6705000;5.2;10.5;-0.2;0.0;6579;8.35;1202.30;409.0
Vihti;355641;6700134;Vihti;226;19610929;1961;9;29;3355000;6705000;8.8;13.7;2.6;0.0;6551;10.87;1206.10;409.0
Vihti;355641;6700134;Vihti;226;19610930;1961;9;30;3355000;6705000;9.0;15.4;3.5;0.0;9610;10.22;1210.10;409.0
Vihti;355641;6700134;Vihti;226;19611001;1961;10;1;3355000;6705000;5.6;15.6;0.2;0.0;8497;8.91;1210.70;409.0
Vihti;355641;6700134;Vihti;226;19611002;1961;10;2;3355000;6705000;6.8;14.2;0.1;0.0;9249;9.22;1212.50;409.0
Vihti;355641;6700134;Vihti;226;19611003;1961;10;3;3355000;6705000;9.3;12.3;2.1;0.0;2795;10.67;1216.80;409.0
Vihti;355641;6700134;Vihti;226;19611004;1961;10;4;3355000;6705000;9.4;11.4;8.4;0.0;2579;9.79;1221.20;409.0
Vihti;355641;6700134;Vihti;226;19611005;1961;10;5;3355000;6705000;8.5;11.1;7.1;0.0;3239;9.45;1224.70;409.0
Vihti;355641;6700134;Vihti;226;19611006;1961;10;6;3355000;6705000;7.2;11.8;0.8;0.0;5136;8.66;1226.90;409.0
Vihti;355641;6700134;Vihti;226;19611007;1961;10;7;3355000;6705000;5.3;12.3;0.4;0.0;3559;8.84;1227.20;409.0
Vihti;355641;6700134;Vihti;226;19611008;1961;10;8;3355000;6705000;4.0;12.7;-1.5;0.0;6792;7.41;1227.20;409.0
Vihti;355641;6700134;Vihti;226;19611009;1961;10;9;3355000;6705000;7.5;12.2;-1.3;0.0;7247;9.00;1229.70;409.0
Vihti;355641;6700134;Vihti;226;19611010;1961;10;10;3355000;6705000;12.7;14.2;10.0;0.0;3376;12.75;1237.40;409.0
Vihti;355641;6700134;Vihti;226;19611011;1961;10;11;3355000;6705000;13.6;15.0;13.2;2.0;2292;14.11;1246.00;411.0
Vihti;355641;6700134;Vihti;226;19611012;1961;10;12;3355000;6705000;11.3;14.0;9.3;0.0;6191;10.36;1252.30;411.0
Vihti;355641;6700134;Vihti;226;19611013;1961;10;13;3355000;6705000;7.7;11.9;3.4;0.0;4081;8.58;1255.00;411.0
Vihti;355641;6700134;Vihti;226;19611014;1961;10;14;3355000;6705000;6.3;10.2;-0.4;5.0;5342;7.63;1256.30;416.0
Vihti;355641;6700134;Vihti;226;19611015;1961;10;15;3355000;6705000;6.2;8.7;4.4;1.0;2109;9.29;1257.50;417.0
Vihti;355641;6700134;Vihti;226;19611016;1961;10;16;3355000;6705000;7.1;8.0;2.7;0.0;3080;9.18;1259.60;417.0
Vihti;355641;6700134;Vihti;226;19611017;1961;10;17;3355000;6705000;9.3;10.6;7.4;4.0;2092;11.09;1263.90;421.0
Vihti;355641;6700134;Vihti;226;19611018;1961;10;18;3355000;6705000;9.7;11.0;8.7;5.0;2285;10.94;1268.60;426.0
Vihti;355641;6700134;Vihti;226;19611019;1961;10;19;3355000;6705000;9.6;10.4;8.6;0.0;2424;9.75;1273.20;426.0
Vihti;355641;6700134;Vihti;226;19611020;1961;10;20;3355000;6705000;9.5;11.1;8.5;0.0;2064;10.15;1277.70;426.0
Vihti;355641;6700134;Vihti;226;19611021;1961;10;21;3355000;6705000;8.2;9.2;7.4;0.0;1941;10.24;1280.90;426.0
Vihti;355641;6700134;Vihti;226;19611022;1961;10;22;3355000;6705000;6.1;8.2;5.5;0.0;2922;8.59;1282.00;426.0
Vihti;355641;6700134;Vihti;226;19611023;1961;10;23;3355000;6705000;4.2;9.4;0.6;0.0;4016;7.83;1282.00;426.0
Vihti;355641;6700134;Vihti;226;19611024;1961;10;24;3355000;6705000;5.0;7.5;0.0;1.0;3842;7.35;1282.00;427.0
Vihti;355641;6700134;Vihti;226;19611025;1961;10;25;3355000;6705000;8.3;9.7;7.4;6.0;1703;10.63;1285.30;433.0
Vihti;355641;6700134;Vihti;226;19611026;1961;10;26;3355000;6705000;7.8;11.5;3.2;0.0;3421;10.38;1288.10;433.0
Vihti;355641;6700134;Vihti;226;19611027;1961;10;27;3355000;6705000;8.7;10.8;2.6;5.0;1949;11.39;1291.80;438.0
Vihti;355641;6700134;Vihti;226;19611028;1961;10;28;3355000;6705000;10.3;12.7;6.4;0.0;3003;11.52;1297.10;438.0
Vihti;355641;6700134;Vihti;226;19611029;1961;10;29;3355000;6705000;8.5;10.1;7.2;4.0;1398;11.17;1300.60;442.0
Vihti;355641;6700134;Vihti;226;19611030;1961;10;30;3355000;6705000;7.0;10.2;6.0;7.0;2829;9.66;1302.60;449.0
Vihti;355641;6700134;Vihti;226;19611031;1961;10;31;3355000;6705000;6.2;7.5;2.1;8.0;1932;8.47;1303.80;457.0
Vihti;355641;6700134;Vihti;226;19611101;1961;11;1;3355000;6705000;3.6;6.7;1.9;0.0;1300;8.28;1303.80;457.0
Vihti;355641;6700134;Vihti;226;19611102;1961;11;2;3355000;6705000;5.9;8.3;-0.8;21.0;1901;8.38;1304.70;478.0
Vihti;355641;6700134;Vihti;226;19611103;1961;11;3;3355000;6705000;8.8;10.9;8.0;8.0;1869;11.02;1308.50;486.0
Vihti;355641;6700134;Vihti;226;19611104;1961;11;4;3355000;6705000;6.5;8.9;6.2;6.0;1774;8.67;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611105;1961;11;5;3355000;6705000;2.1;6.6;0.7;0.0;2624;6.96;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611106;1961;11;6;3355000;6705000;-2.1;1.8;-3.5;0.0;2140;5.67;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611107;1961;11;7;3355000;6705000;-0.2;3.6;-5.9;0.0;2168;5.70;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611108;1961;11;8;3355000;6705000;3.9;5.1;1.1;0.0;1161;8.04;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611109;1961;11;9;3355000;6705000;4.4;5.2;3.5;0.0;1187;7.51;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611110;1961;11;10;3355000;6705000;3.4;5.0;3.2;0.0;1150;7.39;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611111;1961;11;11;3355000;6705000;-0.4;4.3;-1.8;0.0;1126;5.15;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611112;1961;11;12;3355000;6705000;-3.3;-1.5;-4.5;0.0;1127;3.89;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611113;1961;11;13;3355000;6705000;-3.7;-3.5;-4.3;0.0;1106;3.71;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611114;1961;11;14;3355000;6705000;-0.8;-0.3;-3.8;0.0;1031;4.65;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611115;1961;11;15;3355000;6705000;2.4;5.4;-0.5;0.0;1074;7.01;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611116;1961;11;16;3355000;6705000;1.8;4.8;-0.9;0.0;1659;5.90;1310.00;492.0
Vihti;355641;6700134;Vihti;226;19611117;1961;11;17;3355000;6705000;-0.6;2.9;-3.8;2.0;1561;5.22;1310.00;494.0
Vihti;355641;6700134;Vihti;226;19611118;1961;11;18;3355000;6705000;-2.2;0.4;-3.9;0.0;1308;4.61;1310.00;494.0
Vihti;355641;6700134;Vihti;226;19611119;1961;11;19;3355000;6705000;-5.2;-2.5;-7.6;0.0;1614;3.46;1310.00;494.0
Vihti;355641;6700134;Vihti;226;19611120;1961;11;20;3355000;6705000;-1.7;2.3;-13.0;2.0;918;4.53;1310.00;496.0
Vihti;355641;6700134;Vihti;226;19611121;1961;11;21;3355000;6705000;5.0;6.5;2.3;0.0;1160;6.89;1310.00;496.0
Vihti;355641;6700134;Vihti;226;19611122;1961;11;22;3355000;6705000;3.4;7.3;-0.6;0.0;1614;7.08;1310.00;496.0
Vihti;355641;6700134;Vihti;226;19611123;1961;11;23;3355000;6705000;0.2;0.4;-2.9;0.0;653;5.73;1310.00;496.0
Vihti;355641;6700134;Vihti;226;19611124;1961;11;24;3355000;6705000;2.6;4.0;-0.1;1.0;823;7.01;1310.00;497.0
Vihti;355641;6700134;Vihti;226;19611125;1961;11;25;3355000;6705000;3.8;5.5;1.1;0.0;927;7.36;1310.00;497.0
Vihti;355641;6700134;Vihti;226;19611126;1961;11;26;3355000;6705000;2.1;4.7;0.7;1.0;1003;6.90;1310.00;498.0
Vihti;355641;6700134;Vihti;226;19611127;1961;11;27;3355000;6705000;-0.5;1.7;-2.4;3.0;982;6.07;1310.00;501.0
Vihti;355641;6700134;Vihti;226;19611128;1961;11;28;3355000;6705000;-1.2;0.0;-6.7;0.0;780;5.08;1310.00;501.0
Vihti;355641;6700134;Vihti;226;19611129;1961;11;29;3355000;6705000;-0.8;0.3;-3.5;3.0;945;5.39;1310.00;504.0
Vihti;355641;6700134;Vihti;226;19611130;1961;11;30;3355000;6705000;0.0;1.3;-1.8;7.0;711;6.18;1310.00;511.0
Vihti;355641;6700134;Vihti;226;19611201;1961;12;1;3355000;6705000;-0.1;0.4;-3.5;0.0;684;5.98;1310.00;511.0
Vihti;355641;6700134;Vihti;226;19611202;1961;12;2;3355000;6705000;-1.2;0.3;-3.4;0.0;805;5.18;1310.00;511.0
Vihti;355641;6700134;Vihti;226;19611203;1961;12;3;3355000;6705000;-3.3;-1.2;-6.5;3.0;984;4.69;1310.00;514.0
Vihti;355641;6700134;Vihti;226;19611204;1961;12;4;3355000;6705000;-3.1;-0.2;-5.9;1.0;789;4.92;1310.00;515.0
Vihti;355641;6700134;Vihti;226;19611205;1961;12;5;3355000;6705000;-1.1;1.1;-10.4;11.0;728;4.92;1310.00;526.0
Vihti;355641;6700134;Vihti;226;19611206;1961;12;6;3355000;6705000;2.2;5.2;0.3;4.0;882;6.59;1310.00;530.0
Vihti;355641;6700134;Vihti;226;19611207;1961;12;7;3355000;6705000;0.4;2.7;-0.3;0.0;863;4.96;1310.00;530.0
Vihti;355641;6700134;Vihti;226;19611208;1961;12;8;3355000;6705000;-0.8;0.3;-2.1;1.0;722;5.23;1310.00;531.0
Vihti;355641;6700134;Vihti;226;19611209;1961;12;9;3355000;6705000;-1.9;-0.3;-3.5;1.0;681;4.93;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611210;1961;12;10;3355000;6705000;-4.3;-2.4;-4.5;0.0;626;4.25;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611211;1961;12;11;3355000;6705000;-6.6;-3.6;-9.5;0.0;624;3.56;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611212;1961;12;12;3355000;6705000;-9.4;-6.8;-12.3;0.0;868;2.71;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611213;1961;12;13;3355000;6705000;-13.0;-8.2;-17.2;0.0;931;1.86;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611214;1961;12;14;3355000;6705000;-14.7;-12.0;-19.3;0.0;915;1.49;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611215;1961;12;15;3355000;6705000;-10.2;-7.6;-14.9;0.0;858;2.11;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611216;1961;12;16;3355000;6705000;-4.0;-0.6;-7.5;0.0;551;4.18;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611217;1961;12;17;3355000;6705000;-0.1;0.1;-1.1;0.0;547;5.42;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611218;1961;12;18;3355000;6705000;1.3;3.4;0.0;0.0;705;6.10;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611219;1961;12;19;3355000;6705000;-0.5;2.4;-4.6;0.0;864;4.17;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611220;1961;12;20;3355000;6705000;-4.2;0.6;-5.9;0.0;858;3.57;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611221;1961;12;21;3355000;6705000;-8.3;-5.4;-10.2;0.0;839;2.77;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611222;1961;12;22;3355000;6705000;-10.7;-8.0;-12.1;0.0;826;2.16;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611223;1961;12;23;3355000;6705000;-12.6;-10.4;-20.0;0.0;876;1.65;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611224;1961;12;24;3355000;6705000;-7.1;-1.2;-20.3;0.0;548;4.10;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611225;1961;12;25;3355000;6705000;-9.0;-1.2;-8.8;0.0;870;3.08;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611226;1961;12;26;3355000;6705000;-19.0;-8.7;-23.3;0.0;857;1.43;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611227;1961;12;27;3355000;6705000;-15.6;-5.0;-27.9;0.0;663;1.74;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611228;1961;12;28;3355000;6705000;-3.8;0.5;-4.8;0.0;635;4.07;1310.00;532.0
Vihti;355641;6700134;Vihti;226;19611229;1961;12;29;3355000;6705000;-4.7;-1.8;-9.2;3.0;575;3.53;1310.00;535.0
Vihti;355641;6700134;Vihti;226;19611230;1961;12;30;3355000;6705000;-2.1;-1.0;-3.2;3.0;582;4.86;1310.00;538.0
Vihti;355641;6700134;Vihti;226;19611231;1961;12;31;3355000;6705000;0.0;1.9;-2.8;4.0;591;6.01;1310.00;542.0
Vihti;355641;6700134;Vihti;226;19620101;1962;1;1;3355000;6705000;-0.6;3.4;0.4;15.0;538;6.21;0.00;15.0
Vihti;355641;6700134;Vihti;226;19620102;1962;1;2;3355000;6705000;-6.2;0.5;-10.6;0.0;639;3.28;0.00;15.0
Vihti;355641;6700134;Vihti;226;19620103;1962;1;3;3355000;6705000;-6.6;-4.6;-18.5;0.0;579;3.35;0.00;15.0
Vihti;355641;6700134;Vihti;226;19620104;1962;1;4;3355000;6705000;-2.6;-0.3;-6.1;0.0;674;5.24;0.00;15.0
Vihti;355641;6700134;Vihti;226;19620105;1962;1;5;3355000;6705000;0.2;1.2;-4.4;0.0;750;5.75;0.00;15.0
Vihti;355641;6700134;Vihti;226;19620106;1962;1;6;3355000;6705000;-1.4;2.3;-1.9;0.0;854;5.36;0.00;15.0
Vihti;355641;6700134;Vihti;226;19620107;1962;1;7;3355000;6705000;-8.4;-1.9;-19.7;0.0;1088;2.32;0.00;15.0
Vihti;355641;6700134;Vihti;226;19620108;1962;1;8;3355000;6705000;-3.1;2.0;-20.6;0.0;670;5.28;0.00;15.0
Vihti;355641;6700134;Vihti;226;19620109;1962;1;9;3355000;6705000;1.6;2.4;-2.3;3.0;709;6.09;0.00;18.0
Vihti;355641;6700134;Vihti;226;19620110;1962;1;10;3355000;6705000;1.1;2.1;1.2;2.0;729;6.39;0.00;20.0
Vihti;355641;6700134;Vihti;226;19620111;1962;1;11;3355000;6705000;0.2;1.4;-2.3;2.0;742;5.62;0.00;22.0
Vihti;355641;6700134;Vihti;226;19620112;1962;1;12;3355000;6705000;2.0;3.8;0.0;0.0;744;6.76;0.00;22.0
Vihti;355641;6700134;Vihti;226;19620113;1962;1;13;3355000;6705000;1.2;3.1;0.3;14.0;735;6.16;0.00;36.0
Vihti;355641;6700134;Vihti;226;19620114;1962;1;14;3355000;6705000;0.7;1.5;0.2;1.0;840;6.18;0.00;37.0
Vihti;355641;6700134;Vihti;226;19620115;1962;1;15;3355000;6705000;-1.6;0.7;-3.0;0.0;808;4.98;0.00;37.0
Vihti;355641;6700134;Vihti;226;19620116;1962;1;16;3355000;6705000;-2.3;0.2;-9.2;5.0;1325;3.79;0.00;42.0
Vihti;355641;6700134;Vihti;226;19620117;1962;1;17;3355000;6705000;2.2;3.0;0.4;1.0;975;6.37;0.00;43.0
Vihti;355641;6700134;Vihti;226;19620118;1962;1;18;3355000;6705000;2.8;3.3;2.5;0.0;876;7.12;0.00;43.0
Vihti;355641;6700134;Vihti;226;19620119;1962;1;19;3355000;6705000;2.1;3.6;0.1;0.0;1016;6.24;0.00;43.0
Vihti;355641;6700134;Vihti;226;19620120;1962;1;20;3355000;6705000;-0.1;2.0;-0.4;1.0;900;5.82;0.00;44.0
Vihti;355641;6700134;Vihti;226;19620121;1962;1;21;3355000;6705000;-6.3;0.7;-10.5;0.0;934;3.13;0.00;44.0
Vihti;355641;6700134;Vihti;226;19620122;1962;1;22;3355000;6705000;-6.4;-3.2;-15.9;9.0;1059;2.74;0.00;53.0
Vihti;355641;6700134;Vihti;226;19620123;1962;1;23;3355000;6705000;-2.3;0.8;-4.3;7.0;974;4.91;0.00;60.0
