OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3356593;6703104;Vihti;9999;20180909;2018;9;9;3356500;6703500;17.1;20.8;14.9;1.7;10415;17.6;1589.9999999999995;334.2
1;3356593;6703104;Vihti;9999;20180910;2018;9;10;3356500;6703500;15.8;19.0;13.0;0.2;12625;16.9;1600.7999999999995;334.4
1;3356593;6703104;Vihti;9999;20180911;2018;9;11;3356500;6703500;14.1;16.9;12.0;18.9;3096;15.6;1609.8999999999994;353.29999999999995
1;3356593;6703104;Vihti;9999;20180912;2018;9;12;3356500;6703500;13.1;16.5;9.9;4.2;9731;12.7;1617.9999999999993;357.49999999999994
1;3356593;6703104;Vihti;9999;20180913;2018;9;13;3356500;6703500;11.9;17.0;8.5;0.0;12712;11.1;1624.8999999999994;357.49999999999994
1;3356593;6703104;Vihti;9999;20180914;2018;9;14;3356500;6703500;11.7;16.6;7.0;0.3;11891;12.1;1631.5999999999995;357.79999999999995
1;3356593;6703104;Vihti;9999;20180915;2018;9;15;3356500;6703500;12.3;15.7;9.5;8.0;4176;13.7;1638.8999999999994;365.79999999999995
1;3356593;6703104;Vihti;9999;20180916;2018;9;16;3356500;6703500;9.6;16.2;4.7;3.6;10930;10.8;1643.4999999999993;369.4
1;3356593;6703104;Vihti;9999;20180917;2018;9;17;3356500;6703500;10.9;14.6;5.5;7.2;3571;12.6;1649.3999999999994;376.59999999999997
1;3356593;6703104;Vihti;9999;20180918;2018;9;18;3356500;6703500;12.3;15.4;6.9;0.0;6811;13.2;1656.6999999999994;376.59999999999997
1;3356593;6703104;Vihti;9999;20180919;2018;9;19;3356500;6703500;15.1;19.8;10.8;0.0;10238;15.2;1666.7999999999993;376.59999999999997
1;3356593;6703104;Vihti;9999;20180920;2018;9;20;3356500;6703500;15.3;19.6;11.5;1.4;12517;14.7;1677.0999999999992;377.99999999999994
1;3356593;6703104;Vihti;9999;20180921;2018;9;21;3356500;6703500;15.2;20.0;8.8;0.7;9137;15.3;1687.2999999999993;378.69999999999993
1;3356593;6703104;Vihti;9999;20180922;2018;9;22;3356500;6703500;13.2;19.6;10.1;1.5;10228;12.0;1695.4999999999993;380.19999999999993
1;3356593;6703104;Vihti;9999;20180923;2018;9;23;3356500;6703500;9.3;14.0;6.2;0.0;8820;9.7;1699.7999999999993;380.19999999999993
1;3356593;6703104;Vihti;9999;20180924;2018;9;24;3356500;6703500;6.5;11.6;1.9;0.3;10505;7.9;1701.2999999999993;380.49999999999994
1;3356593;6703104;Vihti;9999;20180925;2018;9;25;3356500;6703500;6.5;11.6;1.6;0.0;11095;7.0;1702.7999999999993;380.49999999999994
